"STATION","CBPSEG","cbpseg_st","LATITUDE","LONGITUDE","SUM","MEAN","COUNT","CellID","DistanceToNearestKm","Replacement"
"3209","PAXMH","PAXMH_MD",38.461,-76.653,0.33585,0.0186583333333333,18,NA,1824.38478660971,6501
"3210","PAXMH","PAXMH_MD",38.395,-76.5552,0.0164,0.0041,4,NA,1238.39605294967,6170
"3211","PAXMH","PAXMH_MD",38.3881,-76.5326,5e-05,5e-05,1,NA,298.357547160266,6171
"3212","PAXMH","PAXMH_MD",38.3671,-76.4991,0.0071,0.00118333333333333,6,NA,709.339224667696,6090
"3213","PAXMH","PAXMH_MD",38.3198,-76.4685,0.2923,0.0194866666666667,15,NA,1276.0658458424,5923
"3214","PAXMH","PAXMH_MD",38.4214,-76.5671,0.1305,0.0118636363636364,11,NA,1537.50620174569,6336
"3215","PAXMH","PAXMH_MD",38.4366,-76.6365,0.3889,0.02430625,16,NA,1066.72771746248,6417
"3216","PAXMH","PAXMH_MD",38.3477,-76.4806,0.1983,0.0220333333333333,9,NA,637.376409275839,6007
"3217","PAXMH","PAXMH_MD",38.4923,-76.6583,0.49465,0.0353321428571429,14,NA,3926.46543737027,6501
"3218","PAXMH","PAXMH_MD",38.3791,-76.5115,0.0188,0.00188,10,NA,963.063523328265,6089
"3219","PAXMH","PAXMH_MD",38.4055,-76.5253,0.1561,0.0141909090909091,11,NA,1612.32729978008,6172
"3220","PAXMH","PAXMH_MD",38.4007,-76.5263,0.0648,0.00405,16,NA,1081.63956126893,6172
"3221","PAXMH","PAXMH_MD",38.3795,-76.5163,0.0012,0.0012,1,NA,1208.45396440641,6088
"3223","PAXMH","PAXMH_MD",38.3123,-76.459,0,0,1,NA,485.367697164948,5839
"3224","PAXMH","PAXMH_MD",38.3018,-76.4471,0.4099,0.04099,10,NA,1149.83096251266,5840
"3225","PAXMH","PAXMH_MD",38.4328,-76.5962,0.11155,0.00743666666666667,15,NA,1037.75889478171,6335
"3226","PAXMH","PAXMH_MD",38.3761,-76.5209,0.09775,0.00814583333333333,12,NA,875.400802841184,6088
"3227","PAXMH","PAXMH_MD",38.4362,-76.6055,0.12085,0.00805666666666667,15,NA,1081.24500403856,6418
"3301","MAGMH","MAGMH_MD",39.0629,-76.4565,0.1416,0.0157333333333333,9,NA,3335.3436348354,8613
"3302","RHDMH","RHDMH_MD",38.8814,-76.5308,0.00465,0.000775,6,NA,3461.15142649898,8026
"3303","RHDMH","RHDMH_MD",38.9003,-76.5305,0.01365,0.00273,5,NA,3913.23785429466,8110
"3304","PATMH","PATMH_MD",39.1691,-76.586,0,0,1,NA,5970.14941357642,8766
"3305","MIDOH","MIDOH_MD",39.3027,-76.4089,0.00325,0.0008125,4,NA,3733.68455607561,9024
"3306","WSTMH","WSTMH_MD",38.857,-76.5304,0.0398,0.00568571428571429,7,NA,3714.09359827454,8026
"3307","WSTMH","WSTMH_MD",38.8534,-76.5135,0.20565,0.0120970588235294,17,NA,2220.83443473189,7943
"3308","MIDOH","MIDOH_MD",39.2908,-76.3925,0.2024,0.04048,5,NA,2242.51673542281,9024
"3309","PATMH","PATMH_MD",39.1532,-76.5335,0.0752,0.00341818181818182,22,NA,4947.98528961168,8768
"3310","PATMH","PATMH_MD",39.2077,-76.4513,0.0851,0.00607857142857143,14,NA,3290.20232346758,8858
"3311","PATMH","PATMH_MD",39.2578,-76.5913,5e-05,5e-05,1,NA,8029.44328069165,8766
"3312","PATMH","PATMH_MD",39.1541,-76.5051,0.19315,0.00919761904761905,21,NA,3767.33309129432,8770
"3313","PATMH","PATMH_MD",39.1896,-76.5142,0.1071,0.00669375,16,NA,652.294221465493,8768
"3314","SOUMH","SOUMH_MD",38.8921,-76.4841,0.18185,0.0139884615384615,13,NA,540.138497978446,8110
"3315","PATMH","PATMH_MD",39.1813,-76.4497,0,0,1,NA,1086.13173201791,8773
"3316","MAGMH","MAGMH_MD",39.0684,-76.4707,0.00855,0.00285,3,NA,4439.04471139759,8613
"3317","SOUMH","SOUMH_MD",38.8975,-76.4929,0.07115,0.004446875,16,NA,636.825337690465,8110
"3318","BACOH","BACOH_MD",39.2767,-76.4564,0.0173,0.00576666666666667,3,NA,6311.79673872998,8941
"3319","PATMH","PATMH_MD",39.2228,-76.5132,0.12795,0.0063975,20,NA,2777.36416781779,8766
"3320","PATMH","PATMH_MD",39.1728,-76.506,0.1456,0.00970666666666667,15,NA,1943.05725936406,8769
"3321","BSHOH","BSHOH_MD",39.4573,-76.2429,0.00085,0.000283333333333333,3,NA,9761.83214521941,9367
"3322","PATMH","PATMH_MD",39.2229,-76.5262,8e-04,0.000266666666666667,3,NA,2333.65836585763,8766
"3323","MAGMH","MAGMH_MD",39.0634,-76.4276,0.0707,0.00589166666666667,12,NA,1133.12291814914,8613
"3324","PATMH","PATMH_MD",39.2136,-76.5239,0.0045,0.0005625,8,NA,1420.89014425059,8766
"3325","BSHOH","BSHOH_MD",39.4307,-76.2448,0.00095,0.000475,2,NA,7955.03299328578,9367
"3401","SASOH","SASOH_MD",39.3758,-76.0189,1.81365,0.302275,6,NA,857.097374314643,9549
"3402","MANMH","MANMH_MD",38.1323,-75.8533,0.022,0.002,11,NA,1549.26042359144,4697
"3403","CHSMH","CHSMH_MD",38.9922,-76.2495,0.1179,0.009825,12,NA,565.965079385426,8550
"3404","CHOMH2","CHOMH2_MD",38.5791,-76.0403,0.07275,0.00404166666666667,18,NA,559.684683230565,6631
"3405","ELKOH","ELKOH_MD",39.4601,-75.9749,0.03955,0.00659166666666667,6,NA,473.108956475092,10047
"3406","SASOH","SASOH_MD",39.3742,-76.0652,0.00625,0.00125,5,NA,1187.63982617004,9460
"3407","WICMH","WICMH_MD",38.242,-75.8802,0.0373,0.00266428571428571,14,NA,2899.91812992191,5117
"3408","ELKOH","ELKOH_MD",39.4771,-75.9462,0.02885,0.0072125,4,NA,1198.72330590613,10215
"3409","WICMH","WICMH_MD",38.2114,-75.8763,0.1091,0.0121222222222222,9,NA,1680.91216970942,5033
"3410","SASOH","SASOH_MD",39.3787,-76.0001,0.01075,0.00358333333333333,3,NA,2221.29614124399,9550
"3411","CHOMH2","CHOMH2_MD",38.635,-75.9768,0.0301,0.00231538461538462,13,NA,6721.91277977005,6632
"3412","CHSMH","CHSMH_MD",39.0197,-76.2019,0.0761,0.00422777777777778,18,NA,1526.36859991641,8636
"3413","CHOOH","CHOOH_MD",38.6602,-75.9593,0.08765,0.005478125,16,NA,9901.56616955148,6632
"3414","CHOMH2","CHOMH2_MD",38.5918,-76.1088,0.3191,0.0227928571428571,14,NA,1120.70585190412,6796
"3415","WICMH","WICMH_MD",38.2158,-75.8715,0.0425,0.00425,10,NA,2215.92542491002,5033
"3416","CHSOH","CHSOH_MD",39.1562,-76.0685,0.02935,0.0073375,4,NA,13404.032416379,8804
"3417","BIGMH","BIGMH_MD",38.0605,-75.8315,0.0077,0.00256666666666667,3,NA,736.430600336354,4444
"3418","CHSOH","CHSOH_MD",39.1517,-76.0728,0.0082,0.00136666666666667,6,NA,12784.1867371829,8804
"3419","CHSMH","CHSMH_MD",39.0931,-76.1573,0.0786,0.0112285714285714,7,NA,3227.82059279358,8804
"3420","ELKOH","ELKOH_MD",39.4502,-75.9983,0.0091,0.0011375,8,NA,608.362963629412,9962
"3421","BIGMH","BIGMH_MD",38.0685,-75.7941,0.0266,0.00443333333333333,6,NA,3538.11210609203,4444
"3422","CHOOH","CHOOH_MD",38.6711,-75.9539,0.1325,0.01325,10,NA,11196.0481785597,6632
"3423","CHOMH2","CHOMH2_MD",38.6219,-76.1333,0.06835,0.00569583333333333,12,NA,604.368156574119,6964
"3424","CHSMH","CHSMH_MD",39.0301,-76.2069,0.144,0.008,18,NA,1189.78395834383,8719
"3425","NANMH","NANMH_MD",38.2498,-75.9355,0.09085,0.009085,10,NA,1032.2185375023,5201
"3501","CB4MH","CB4MH_MD",38.6661,-76.3553,1.45745,0.121454166666667,12,NA,828.776543774347,7204
"3502","CB5MH","CB5MH_MD",37.9738,-76.2811,5e-05,5e-05,1,NA,240.613500642972,4499
"3503","CB4MH","CB4MH_MD",38.6608,-76.4755,5e-05,5e-05,1,NA,895.239306938489,7190
"3504","TANMH","TANMH_MD",37.9876,-76.0685,0.0328,0.00192941176470588,17,NA,971.43601472713,4434
"3505","CB3MH","CB3MH_MD",39.0002,-76.34,0.24095,0.0185346153846154,13,NA,1214.28474685635,8541
"3506","CB5MH","CB5MH_MD",38.3165,-76.3618,0,0,1,NA,821.656187553328,5766
"3507","TANMH","TANMH_MD",38.0582,-75.9992,0.01675,0.00139583333333333,12,NA,314.086876445976,4607
"3508","HNGMH","HNGMH_MD",38.2748,-76.1125,0.02255,0.00322142857142857,7,NA,512.246909516304,5447
"3509","CB5MH","CB5MH_MD",38.1708,-76.1927,0.00015,7.5e-05,2,NA,580.691933455289,5188
"3510","FSBMH","FSBMH_MD",38.2678,-75.9867,0.02755,0.001721875,16,NA,1578.38072321573,5283
"3511","CHOMH1","CHOMH1_MD",38.6804,-76.2917,0.0781,0.0097625,8,NA,535.687023407105,7292
"3512","TANMH","TANMH_MD",38.0634,-75.9792,0.0765,0.00478125,16,NA,484.395040726272,4608
"3513","TANMH","TANMH_MD",38.0566,-76.0146,0.0652,0.00543333333333333,12,NA,1040.34889621471,4606
"3515","MANMH","MANMH_MD",38.1034,-75.9072,0.04245,0.00303214285714286,14,NA,604.093090243311,4695
"3516","CB4MH","CB4MH_MD",38.7033,-76.395,0.0651,0.005425,12,NA,794.066169651561,7368
"3517","CB5MH","CB5MH_MD",38.075,-76.2815,0,0,1,NA,784.812809812334,4923
"3518","TANMH","TANMH_MD",38.2253,-75.9918,0.0172,0.00215,8,NA,1287.91649217445,5199
"3519","CB5MH","CB5MH_MD",37.9444,-76.1202,0.0273,0.00143684210526316,19,NA,419.419737917631,4262
"3520","CHOMH1","CHOMH1_MD",38.5933,-76.3309,0.00095,0.0002375,4,NA,475.482236817405,6869
"3521","FSBMH","FSBMH_MD",38.3588,-76.0077,0.0156,0.00156,10,NA,1594.85707812515,5621
"3523","CB4MH","CB4MH_MD",38.8619,-76.4328,5e-05,5e-05,1,NA,425.416575173913,8033
"3524","TANMH","TANMH_MD",38.0285,-75.966,0.07375,0.00320652173913043,23,NA,1441.90568772909,4524
"3525","LCHMH","LCHMH_MD",38.517,-76.2748,0.03525,0.00440625,8,NA,686.811693179453,6536
"3526","CB5MH","CB5MH_MD",37.9917,-76.119,0.0085,0.000944444444444444,9,NA,996.808574260997,4431
"3527","HNGMH","HNGMH_MD",38.3048,-76.1518,0.1371,0.00979285714285714,14,NA,4501.06174948959,5446
"3601","CB2OH","CB2OH_MD",39.2138,-76.3008,0.2482,0.02482,10,NA,510.44211362352,8951
"3602","CB1TF","CB1TF_MD",39.4316,-76.0634,0.01385,0.00197857142857143,7,NA,312.542470511056,9623
"3603","CB2OH","CB2OH_MD",39.2976,-76.2181,1.85305,0.102947222222222,18,NA,2322.78104904335,9203
"3604","CB3MH","CB3MH_MD",39.0221,-76.391,0.16085,0.0114892857142857,14,NA,516.991266196948,8534
"3605","CB1TF","CB1TF_MD",39.4343,-76.0131,0.0322,0.00644,5,NA,167.508779515405,9795
"3606","CB1TF","CB1TF_MD",39.5452,-76.0363,0.00265,0.00053,5,NA,397.589720424455,10202
"3608","CB3MH","CB3MH_MD",39.0961,-76.38,0.1814,0.01814,10,NA,462.336611836513,8699
"3609","CB3MH","CB3MH_MD",39.1036,-76.4262,2.15165,0.134478125,16,NA,1260.83365874178,8695
"3610","CB3MH","CB3MH_MD",39.1131,-76.4125,0.1127,0.0102454545454545,11,NA,399.948893786128,8695
"3611","CB3MH","CB3MH_MD",39.0369,-76.2779,0.00025,0.000125,2,NA,937.270818867792,8630
"3612","CB3MH","CB3MH_MD",39.0951,-76.4237,0.1422,0.01422,10,NA,2009.06486406362,8695
"3613","CB3MH","CB3MH_MD",39.0951,-76.3027,0,0,1,NA,2027.21496622575,8791
"3614","CB2OH","CB2OH_MD",39.2595,-76.2813,0.033,0.00825,4,NA,750.345984841653,9033
"3615","CB3MH","CB3MH_MD",39.1999,-76.3947,0.05625,0.003515625,16,NA,212.26390057289,8860
"3617","CB2OH","CB2OH_MD",39.4109,-76.0914,0.01375,0.0034375,4,NA,582.962436531698,9539
"3618","CB2OH","CB2OH_MD",39.2764,-76.2853,0.0759,0.0108428571428571,7,NA,2175.44220998956,9031
"3619","CB3MH","CB3MH_MD",39.1056,-76.4186,1.0608,0.0816,13,NA,770.973633204285,8695
"3620","CB3MH","CB3MH_MD",39.1114,-76.2637,0.17105,0.0114033333333333,15,NA,1104.9110934796,8794
"3621","CB3MH","CB3MH_MD",39.03,-76.3002,0.13135,0.00772647058823529,17,NA,549.414066596077,8628
"3622","CB1TF","CB1TF_MD",39.5317,-75.9981,0.01895,0.00270714285714286,7,NA,1902.06206661529,10206
"3623","CB1TF","CB1TF_MD",39.5431,-76.0453,0.0066,0.0011,6,NA,586.24353866832,10202
"3624","CB3MH","CB3MH_MD",39.1442,-76.3718,0.049,0.00408333333333333,12,NA,326.57549223129,8781
"3625","CB3MH","CB3MH_MD",39.1513,-76.3819,0.1548,0.00910588235294118,17,NA,649.320110524064,8780
"3626","CB3MH","CB3MH_MD",39.117,-76.3172,0.00025,0.000125,2,NA,415.210864666068,8788
"3627","CB1TF","CB1TF_MD",39.482,-76.1003,0.0082,0.00164,5,NA,353.781546234088,9700
"4101","POTMH","POTMH_MD",37.9603,-76.2909,0.0038,0.000633333333333333,6,NA,1069.81830974566,4414
"4102","POTMH","POTMH_MD",37.9642,-76.3884,0.06375,0.00289772727272727,22,NA,958.518836175302,4573
"4103","POTMH","POTMH_MD",38.0154,-76.439,0.02855,0.001784375,16,NA,1078.55678686505,4822
"4104","POTMH","POTMH_MD",38.0515,-76.4571,0.0034,0.00068,5,NA,947.400195968817,4906
"4105","POTMH","POTMH_MD",38.0529,-76.4902,0.0075,0.0025,3,NA,488.015981565534,4987
"4106","POTMH","POTMH_MD",38.0576,-76.4828,0.00625,0.0015625,4,NA,159.514333277001,4988
"4108","POTMH","POTMH_MD",38.1018,-76.5697,0.00255,0.00031875,8,NA,499.810963630146,5234
"4109","POTMH","POTMH_MD",38.166,-76.7453,0.04375,0.00336538461538462,13,NA,1089.35319595426,5645
"4110","POTMH","POTMH_MD",38.1729,-76.5524,0.0342,0.0038,9,NA,1221.62089613463,5490
"4111","POTMH","POTMH_MD",38.1821,-76.7096,0.00645,0.0016125,4,NA,460.337402769361,5647
"4112","POTMH","POTMH_MD",38.186,-76.8112,0.0064,0.0016,4,NA,1166.7580617111,5726
"4113","POTMH","POTMH_MD",38.1869,-76.7587,0.006,0.0015,4,NA,1044.65143461848,5728
"4114","POTMH","POTMH_MD",38.19,-76.8267,0.0076,0.00253333333333333,3,NA,801.906593720079,5809
"4115","POTMH","POTMH_MD",38.2187,-76.8458,0.0035,0.00116666666666667,3,NA,865.11905339752,5893
"4116","POTMH","POTMH_MD",38.3055,-76.8305,0.0861,0.00782727272727273,11,NA,443.382734102571,6148
"4117","POTOH","POTOH_VA2",38.3424,-77.2594,2.08165,0.26020625,8,NA,623.393726478407,6724
"4118","POTOH","POTOH_VA2",38.3548,-77.2211,0.0792,0.0072,11,NA,2726.79091260757,6641
"4119","POTMH","POTMH_MD",38.3793,-76.8805,10.7752,1.19724444444444,9,NA,3708.79534921001,6316
"4120","POTOH","POTOH_VA2",38.4667,-77.2962,3.15985,0.39498125,8,NA,5705.79882433118,6892
"4121","POTTF","POTTF_MD",38.5534,-77.2508,0.55105,0.055105,10,NA,16030.4228345802,6892
"4122","POTTF","POTTF_MD",38.5676,-77.2513,0.02405,0.00300625,8,NA,17523.305908151,6892
"4123","POTTF","POTTF_VA",38.5835,-77.2571,0.02235,0.0055875,4,NA,19099.8682774402,6892
"4124","POTTF","POTTF_VA",38.6455,-77.2103,0.05445,0.0136125,4,NA,26845.0059906244,6892
"4125","POTTF","POTTF_MD",38.6746,-77.113,0.4542,0.0504666666666667,9,NA,30215.7325317983,6647
"4126","POTMH","POTMH_MD",38.2247,-76.7064,0.00585,0.000835714285714286,7,NA,1300.50317501284,5733
"4201","PAXMH","PAXMH_MD",38.2965,-76.4475,0.1699,0.0283166666666667,6,NA,1687.30766588252,5840
"4202","PAXMH","PAXMH_MD",38.2985,-76.4341,0.10465,0.02093,5,NA,1850.48640778855,5841
"4203","PAXMH","PAXMH_MD",38.3033,-76.4622,0.0367,0.00215882352941176,17,NA,607.560551940019,5839
"4205","PAXMH","PAXMH_MD",38.3191,-76.424,0.0644,0.00644,10,NA,229.695679056157,5843
"4207","PAXMH","PAXMH_MD",38.3429,-76.4759,0.14155,0.0202214285714286,7,NA,1207.69226277464,6007
"4208","PAXMH","PAXMH_MD",38.3468,-76.5036,0.05515,0.005515,10,NA,1340.46610819253,6006
"4209","PAXMH","PAXMH_MD",38.3704,-76.4732,0.0409,0.00681666666666667,6,NA,1969.30727677892,6007
"4210","PAXMH","PAXMH_MD",38.3908,-76.5205,0.06775,0.0169375,4,NA,437.699590571704,6172
"4211","PAXMH","PAXMH_MD",38.3925,-76.5605,0.0225,0.00204545454545455,11,NA,1405.15061004438,6170
"4212","PAXMH","PAXMH_MD",38.3936,-76.5388,0.0439,0.0146333333333333,3,NA,608.882471619288,6171
"4213","PAXMH","PAXMH_MD",38.4039,-76.5638,0.1013,0.02026,5,NA,269.489026825102,6253
"4214","PAXMH","PAXMH_MD",38.4063,-76.5668,0.0522,0.01305,4,NA,142.137114620068,6253
"4215","PAXMH","PAXMH_MD",38.4088,-76.5444,0.04285,0.00389545454545455,11,NA,863.13131899949,6254
"4216","PAXMH","PAXMH_MD",38.437,-76.6192,1e-04,5e-05,2,NA,706.160481670865,6417
"4217","PAXMH","PAXMH_MD",38.445,-76.6067,0.122,0.0101666666666667,12,NA,640.677165521423,6418
"4218","PAXMH","PAXMH_MD",38.4514,-76.6305,0.0056,0.0056,1,NA,1241.09770514388,6417
"4219","PAXMH","PAXMH_MD",38.4566,-76.6443,0.1821,0.0202333333333333,9,NA,1290.42700466052,6501
"4220","PAXMH","PAXMH_MD",38.4596,-76.5974,1e-04,5e-05,2,NA,2292.44790760619,6418
"4221","PAXMH","PAXMH_MD",38.4615,-76.6554,0.05485,0.00783571428571429,7,NA,2025.21993418706,6501
"4222","PAXMH","PAXMH_MD",38.4756,-76.6469,0.0543,0.00417692307692308,13,NA,1856.59649995343,6501
"4223","PAXMH","PAXMH_MD",38.5072,-76.6682,0.1133,0.00809285714285714,14,NA,5780.92852040196,6501
"4224","PAXOH","PAXOH_MD",38.5468,-76.6758,0.24635,0.04927,5,NA,10002.7432417309,6501
"4226","PAXMH","PAXMH_MD",38.376,-76.5162,0.03515,0.00319545454545454,11,NA,823.621072845682,6088
"4227","PAXMH","PAXMH_MD",38.4185,-76.5596,0.094,0.005875,16,NA,1201.88229296421,6254
"4228","PAXMH","PAXMH_MD",38.3793,-76.5036,0.1854,0.03708,5,NA,851.298132861678,6090
"4302","SOUMH","SOUMH_MD",38.9122,-76.493,0.08765,0.008765,10,NA,1823.72306280933,8110
"4303","SOUMH","SOUMH_MD",38.917,-76.4942,0.0949,0.00862727272727273,11,NA,2360.88067271039,8110
"4304","SEVMH","SEVMH_MD",39.0001,-76.4966,0.05435,0.005435,10,NA,4371.51255373477,8362
"4305","SEVMH","SEVMH_MD",39.0357,-76.57,0.00195,0.000278571428571429,7,NA,11841.3200432726,8362
"4306","SEVMH","SEVMH_MD",39.0409,-76.5565,0,0,1,NA,11253.9426188272,8362
"4307","SEVMH","SEVMH_MD",39.0553,-76.554,0,0,1,NA,11773.4029506964,8613
"4308","SEVMH","SEVMH_MD",39.0569,-76.554,5e-05,5e-05,1,NA,11747.5295427428,8613
"4309","MAGMH","MAGMH_MD",39.0833,-76.5135,1e-04,5e-05,2,NA,8234.8938055505,8613
"4310","MAGMH","MAGMH_MD",39.0862,-76.4508,0.1542,0.03084,5,NA,3160.63615322416,8613
"4311","PATMH","PATMH_MD",39.1779,-76.4596,0.3714,0.07428,5,NA,391.280670245968,8772
"4312","PATMH","PATMH_MD",39.1801,-76.4641,0.42915,0.071525,6,NA,472.463332579821,8772
"4313","PATMH","PATMH_MD",39.1839,-76.4817,0.1105,0.0138125,8,NA,325.812597960726,8770
"4314","PATMH","PATMH_MD",39.1939,-76.5239,0.7596,0.0633,12,NA,548.49030846397,8767
"4315","PATMH","PATMH_MD",39.1983,-76.4781,0.15105,0.0377625,4,NA,1669.82356849229,8770
"4316","PATMH","PATMH_MD",39.2052,-76.527,0.1263,0.00902142857142857,14,NA,514.194025879152,8766
"4317","PATMH","PATMH_MD",39.2406,-76.5535,0,0,1,NA,4650.49109514836,8766
"4318","BACOH","BACOH_MD",39.2802,-76.445,0.0073,0.0073,1,NA,5674.65039878511,8941
"4319","BACOH","BACOH_MD",39.2924,-76.4773,0.00515,0.002575,2,NA,8744.8443564408,8941
"4320","MIDOH","MIDOH_MD",39.308,-76.3908,8.99735,0.817940909090909,11,NA,2548.90973187906,9024
"4321","MIDOH","MIDOH_MD",39.3172,-76.3614,2.08095,0.346825,6,NA,2569.34649156713,9024
"4322","MIDOH","MIDOH_MD",39.3212,-76.3769,2.5975,0.432916666666667,6,NA,3090.57389317878,9024
"4323","GUNOH","GUNOH_MD",39.3464,-76.3604,7.71585,1.9289625,4,NA,3997.95199062121,9109
"4324","BSHOH","BSHOH_MD",39.4191,-76.2343,0.01605,0.00535,3,NA,6524.41844110534,9367
"4325","BSHOH","BSHOH_MD",39.444,-76.2416,0.00385,0.00128333333333333,3,NA,8635.94204565317,9367
"4401","BIGMH","BIGMH_MD",38.0449,-75.8441,0.04155,0.0034625,12,NA,1596.57557187207,4444
"4402","BIGMH","BIGMH_MD",38.0486,-75.8134,0.0405,0.00311538461538462,13,NA,1573.29494682633,4444
"4403","MANMH","MANMH_MD",38.1279,-75.8412,0.03605,0.00200277777777778,18,NA,391.699905953949,4697
"4404","MANMH","MANMH_MD",38.1301,-75.8414,0.02475,0.00190384615384615,13,NA,588.879215544352,4697
"4405","WICMH","WICMH_MD",38.2388,-75.8638,0.0542,0.00387142857142857,14,NA,4127.3142073821,5117
"4406","WICMH","WICMH_MD",38.2589,-75.8241,0.0322,0.00214666666666667,15,NA,7765.30224961429,5286
"4407","NANMH","NANMH_MD",38.3332,-75.8803,0.0926,0.00926,10,NA,6205.85462710699,5286
"4408","NANMH","NANMH_MD",38.3424,-75.8746,0.02,0.00222222222222222,9,NA,7340.83506037476,5286
"4409","NANMH","NANMH_MD",38.361,-75.8596,0.04715,0.00336785714285714,14,NA,9764.19418325243,5286
"4410","NANOH","NANOH_MD",38.4685,-75.8179,0.0115,0.00164285714285714,7,NA,19609.7919489248,5621
"4411","NANOH","NANOH_MD",38.4904,-75.8,0.04535,0.00348846153846154,13,NA,20727.738928404,6632
"4412","CHOMH2","CHOMH2_MD",38.5772,-76.0225,0.46,0.046,10,NA,1164.76250289442,6631
"4413","CHOMH2","CHOMH2_MD",38.5919,-75.9916,0.09445,0.0104944444444444,9,NA,2000.40421915701,6632
"4414","CHOMH2","CHOMH2_MD",38.6036,-76.1133,0.43825,0.0398409090909091,11,NA,1141.74431667081,6880
"4415","CHOMH2","CHOMH2_MD",38.6082,-76.0705,0.1126,0.00750666666666667,15,NA,851.306568990242,6798
"4416","CHOOH","CHOOH_MD",38.6914,-75.9761,0.01695,0.00121071428571429,14,NA,12703.3295216443,6632
"4417","CHOOH","CHOOH_MD",38.7008,-75.9913,1.12075,0.0933958333333333,12,NA,13084.2599035732,6798
"4419","CHSMH","CHSMH_MD",39.0087,-76.1669,0.0875,0.00583333333333333,15,NA,1569.58068027098,8638
"4420","CHSMH","CHSMH_MD",39.0148,-76.1706,0.12895,0.00921071428571429,14,NA,2025.32292329157,8638
"4421","CHSMH","CHSMH_MD",39.0762,-76.1356,0.33965,0.0283041666666667,12,NA,3341.73179834305,8804
"4422","CHSMH","CHSMH_MD",39.0835,-76.1928,0.25845,0.0215375,12,NA,1480.09158757038,8803
"4423","CB1TF","CB1TF_MD",39.4486,-76.0076,0.09275,0.01325,7,NA,285.502974225453,9878
"4424","ELKOH","ELKOH_MD",39.5142,-75.8988,0.5566,0.0795142857142857,7,NA,6984.87778725836,10215
"4425","ELKOH","ELKOH_MD",39.5484,-75.8667,0.77805,0.09725625,8,NA,11575.1319477251,10214
"4426","CHSOH","CHSOH_MD",39.1853,-76.0601,0.45295,0.0348423076923077,13,NA,16327.2933995704,9122
"4501","TANMH","TANMH_MD",37.9746,-75.9784,0.05575,0.0027875,20,NA,694.790975352213,4270
"4502","CB5MH","CB5MH_MD",38.003,-76.2819,0.0142,0.00129090909090909,11,NA,1063.44978148811,4584
"4503","CB5MH","CB5MH_MD",38.008,-76.1369,0.04045,0.001618,25,NA,910.133084473311,4515
"4504","CB5MH","CB5MH_MD",38.0224,-76.1807,0.0273,0.00160588235294118,17,NA,961.65357885016,4595
"4505","CB5MH","CB5MH_MD",38.0483,-76.1758,0.04775,0.00251315789473684,19,NA,1227.05697515371,4765
"4506","TANMH","TANMH_MD",38.0648,-75.8957,0.02585,0.001615625,16,NA,1324.11173234869,4526
"4508","TANMH","TANMH_MD",38.0903,-76.0819,0.00855,0.00106875,8,NA,994.234097232501,4772
"4509","TANMH","TANMH_MD",38.1509,-76.1206,0.0422,0.00468888888888889,9,NA,674.301821960661,5024
"4510","TANMH","TANMH_MD",38.1676,-76.0012,0.0348,0.00248571428571429,14,NA,1028.63362850049,5029
"4511","TANMH","TANMH_MD",38.2009,-76.0165,0.00665,0.000665,10,NA,661.108734143799,5113
"4512","CB5MH","CB5MH_MD",38.2268,-76.3475,0.02015,0.00287857142857143,7,NA,1209.26162847221,5511
"4513","FSBMH","FSBMH_MD",38.305,-76.0457,0.0745,0.00532142857142857,14,NA,1944.63800495188,5535
"4514","LCHMH","LCHMH_MD",38.5341,-76.3271,0.8019,0.0572785714285714,14,NA,370.367877692564,6617
"4515","CB4MH","CB4MH_MD",38.649,-76.4977,1e-04,5e-05,2,NA,364.868859765904,7188
"4516","CHOMH1","CHOMH1_MD",38.6784,-76.2142,0.0602,0.00401333333333333,15,NA,900.970532102393,7296
"4517","CHOMH1","CHOMH1_MD",38.7131,-76.1329,0.0691,0.00493571428571429,14,NA,6628.20606556535,7214
"4518","CB4MH","CB4MH_MD",38.7217,-76.3815,0.0595,0.00495833333333333,12,NA,628.989543972378,7453
"4519","EASMH","EASMH_MD",38.8231,-76.2077,0.0637,0.00374705882352941,17,NA,726.314814596349,7968
"4520","EASMH","EASMH_MD",38.8285,-76.2391,0.0014,0.00035,4,NA,1340.75553824241,8050
"4521","EASMH","EASMH_MD",38.8369,-76.3174,0.00015,7.5e-05,2,NA,897.758003593446,7961
"4522","EASMH","EASMH_MD",38.8459,-76.2627,0.05305,0.003315625,16,NA,1780.79210332817,8050
"4524","EASMH","EASMH_MD",38.9061,-76.1386,0.63735,0.1593375,4,NA,5917.31018206008,8303
"4525","EASMH","EASMH_MD",38.921,-76.296,0.05825,0.00485416666666667,12,NA,1377.08561436177,8298
"4527","CHOMH1","CHOMH1_MD",38.6211,-76.2215,0.0378,0.00378,10,NA,586.186299334499,6960
"4528","CB5MH","CB5MH_MD",38.2544,-76.3473,0.0334,0.00278333333333333,12,NA,950.187979571793,5597
"4601","CB3MH","CB3MH_MD",39.0317,-76.2549,0.0589,0.00589,10,NA,1083.9912351171,8632
"4602","CB3MH","CB3MH_MD",39.046,-76.396,0.6274,0.0896285714285714,7,NA,1917.64057632295,8617
"4604","CB3MH","CB3MH_MD",39.0505,-76.2878,0.023,0.00153333333333333,15,NA,1857.26287458809,8712
