"STATION","Stratum","SAMPLE_DATE","Year","LATITUDE","LONGITUDE","Depth","Depth_cell","Distance_km","CellID"
"14209","PXR","2007-09-25",2007,38.4173,-76.5967,6.3,5.07083082199097,0.701704397479032,6335
"14210","PXR","2007-09-25",2007,38.4195,-76.6096,5.6,5.33338928222656,0.304623152992771,6334
"14211","PXR","2007-09-25",2007,38.4213,-76.6098,6.1,5.33338928222656,0.281520006846733,6334
"14212","PXR","2007-09-25",2007,38.4518,-76.6304,5.8,4,1.27995111681096,6417
"14213","PXR","2007-09-25",2007,38.4722,-76.6513,7,4,1.92172447421433,6501
"14214","PXR","2007-09-25",2007,38.4856,-76.6605,5.8,4,3.47977657493701,6501
"14215","PXR","2007-09-25",2007,38.4934,-76.6544,1.1,4,3.84552461083873,6501
"14216","PXR","2007-09-25",2007,38.4939,-76.6629,4.8,4,4.30907750110958,6501
"14217","PXR","2007-09-18",2007,38.4976,-76.6837,1.6,4,5.87317960059216,6501
"14218","PXR","2007-09-18",2007,38.5042,-76.674,6,4,5.80669476819414,6501
"14219","PXR","2007-09-18",2007,38.5297,-76.6566,1.4,4,7.65650227453181,6501
"14220","PXR","2007-09-18",2007,38.5372,-76.6709,3.3,4,8.85468216691677,6501
"14221","PXR","2007-09-18",2007,38.5392,-76.6749,3.5,4,9.19571230445916,6501
"14226","PXR","2007-09-18",2007,38.5046,-76.6769,2.4,4,6.0021537914473,6501
"14301","MWT","2007-09-12",2007,38.8591,-76.5217,4.1,2.5,2.94095985080439,8026
"14302","MWT","2007-09-12",2007,38.8732,-76.4917,4.1,2.5,0.0991772336111806,8026
"14303","MWT","2007-09-12",2007,38.9226,-76.5018,1.7,4.09354972839355,3.18784326329693,8110
"14304","MWT","2007-09-12",2007,38.9646,-76.4645,3.9,2.5,1.41819957498558,8362
"14305","MWT","2007-09-12",2007,39.0308,-76.5279,7,2.5,8.66522510458945,8362
"14306","MWT","2007-09-12",2007,39.0497,-76.4335,1.4,3,2.69975150416054,8613
"14309","MWT","2007-09-12",2007,39.0723,-76.4447,1.6,3,2.17798825628015,8613
"14310","MWT","2007-09-12",2007,39.0874,-76.5316,3.8,3.67472624778748,9.60702866676728,8694
"14311","MWT","2007-09-10",2007,39.1758,-76.4476,5.5,4.54540014266968,0.618990754156353,8773
"14312","MWT","2007-09-10",2007,39.1762,-76.4599,5,4.375,0.297366232152454,8772
"14313","MWT","2007-09-10",2007,39.1768,-76.5141,1.6,4.76596689224243,1.88925185342482,8768
"14314","MWT","2007-09-10",2007,39.1798,-76.458,5,4.375,0.632271677192964,8772
"14315","MWT","2007-09-10",2007,39.2185,-76.5402,5.6,3,1.94279307537365,8766
"14316","MWT","2007-09-20",2007,39.2886,-76.4573,1.1,2.5,7.08170724302834,8941
"14317","MWT","2007-09-16",2007,39.3219,-76.3116,3.1,2.68905687332153,0.0327826157535029,9110
"14318","MWT","2007-09-16",2007,39.3234,-76.305,3,2.68905687332153,0.605333996486481,9110
"14319","MWT","2007-09-16",2007,39.3428,-76.2561,2.3,4.31030750274658,1.40255992849326,9198
"14320","MWT","2007-09-16",2007,39.3573,-76.3393,2,2.5,3.68640139150675,9109
"14321","MWT","2007-09-16",2007,39.3708,-76.2554,2.1,4.31030750274658,3.90227203260304,9198
"14322","MWT","2007-09-16",2007,39.387,-76.3239,1.8,2.5,6.63896809683006,9109
"14323","MWT","2007-09-16",2007,39.4029,-76.2566,1.8,2.5,6.55696424842461,9283
"14325","MWT","2007-09-16",2007,39.4443,-76.2568,0.9,2.5,9.66733467434212,9367
"14328","MWT","2007-09-16",2007,39.382,-76.3053,1.2,2.5,6.2309283974807,9109
"14401","MET","2007-08-28",2007,38.0573,-75.8254,4.9,2.5,0.546189158510632,4444
"14402","MET","2007-08-28",2007,38.0612,-75.7943,2.8,2.5,3.23305240817878,4444
"14403","MET","2007-09-24",2007,38.0729,-75.8238,0.9,2.5,2.16974685943304,4444
"14404","MET","2007-08-28",2007,38.1175,-75.9265,3.2,2.5,1.49581092267366,4779
"14405","MET","2007-08-28",2007,38.139,-75.8393,2.9,2.5,1.4896996365588,4697
"14406","MET","2007-09-24",2007,38.2107,-75.8586,2.1,2.5,3.21364526978682,5033
"14407","MET","2007-09-24",2007,38.219,-75.8709,3.1,2.5,2.4094880791608,5033
"14408","MET","2007-09-24",2007,38.2469,-75.9137,1.6,2.5,1.00021906014091,5201
"14409","MET","2007-09-24",2007,38.3192,-75.9033,1.6,2.5,4.18013580920768,5286
"14410","MET","2007-09-24",2007,38.3358,-75.8922,2.5,2.5,6.15933101565931,5286
"14411","MET","2007-09-17",2007,38.5912,-75.9809,2.5,2.5,2.72817378432878,6632
"14412","MET","2007-09-17",2007,38.5965,-76.121,5.6,4,0.210002557567386,6796
"14413","MET","2007-09-17",2007,38.6015,-75.9935,2,2.5,2.74265355198844,6632
"14414","MET","2007-09-17",2007,38.6312,-75.9777,3.9,2.5,6.30623366991516,6632
"14415","MET","2007-09-06",2007,38.9764,-76.228,1.5,2.5,0.510644836668556,8552
"14417","MET","2007-09-06",2007,39.0182,-76.2336,2.1,2.5,0.365613190099148,8634
"14418","MET","2007-09-06",2007,39.0329,-76.196,12.5,4,0.505503336607185,8720
"14419","MET","2007-09-06",2007,39.065,-76.1974,6.2,3,1.25451266527821,8803
"14422","MET","2007-09-21",2007,39.3667,-75.9736,2.5,2.8873336315155,4.02558541208457,9550
"14423","MET","2007-09-21",2007,39.3697,-75.9405,3.9,2.8873336315155,6.88812633680262,9550
"14424","MET","2007-09-21",2007,39.3735,-76.0712,4,5.19063138961792,0.669232266847498,9460
"14425","MET","2007-09-21",2007,39.4986,-75.9362,1.1,4.09999990463257,3.44518931944221,10214
"14426","MET","2007-09-06",2007,39.0034,-76.2284,2.9,3.40000009536743,1.00820662057705,8635
"14502","MMS","2007-08-28",2007,37.9611,-75.9521,12.7,10,0.752940415356682,4187
"14503","MMS","2007-08-28",2007,38.0534,-76.1904,8.9,8,0.411490466056529,4764
"14504","MMS","2007-08-28",2007,38.0549,-75.9675,8.7,6.2810230255127,0.959945131418367,4608
"14505","MMS","2007-08-27",2007,38.0618,-76.3213,4.2,3.93696761131287,1.22853561534444,4919
"14506","MMS","2007-08-27",2007,38.0848,-76.2969,9.4,9.33874034881592,0.672469358835819,4922
"14507","MMS","2007-09-24",2007,38.1135,-76.0149,1.4,4,1.88575573414797,4776
"14508","MMS","2007-09-24",2007,38.1339,-76.0579,2.2,2.5,0.80129288670557,4942
"14509","MMS","2007-09-24",2007,38.2241,-76.0102,3.9,3.06015133857727,0.227096729350908,5198
"14510","MMS","2007-09-24",2007,38.2429,-75.9773,3.2,2.67968487739563,1.10712520485434,5199
"14511","MMS","2007-08-27",2007,38.244,-76.3298,11.5,11.3594570159912,0.178943664608539,5514
"14512","MMS","2007-08-27",2007,38.2537,-76.3775,9.9,8.5230827331543,0.31991340477258,5593
"14513","MMS","2007-08-27",2007,38.3201,-76.3615,11,11.5976524353027,1.1956421254925,5766
"14515","MMS","2007-09-04",2007,38.5237,-76.328,2.1,2.59999990463257,1.00424424792771,6532
"14516","MMS","2007-09-04",2007,38.5609,-76.2545,1,3.30805039405823,3.79394230827425,6538
"14517","MMS","2007-09-04",2007,38.6144,-76.3151,7,6.42109203338623,0.85418296676821,6955
"14518","MMS","2007-09-04",2007,38.6807,-76.2488,5.7,5.02076959609985,0.379008726467812,7295
"14519","MMS","2007-08-28",2007,38.6889,-76.4899,10.5,10.172926902771,0.653249490464948,7357
"14520","MMS","2007-09-04",2007,38.6899,-76.2258,1.7,3,0.871444258389463,7380
"14522","MMS","2007-08-28",2007,38.7487,-76.4063,6.1,6,0.857620204824646,7618
"14523","MMS","2007-09-12",2007,38.8085,-76.5045,1.2,2.5,0.566490499289813,7774
"14524","MMS","2007-09-20",2007,38.8761,-76.2089,4.4,2.92479920387268,0.375426764362182,8219
"14525","MMS","2007-09-12",2007,38.9117,-76.4435,5,6.41600799560547,0.510507231504934,8198
"14526","MMS","2007-08-27",2007,37.9765,-76.2554,12.1,11.8003797531128,0.123159922296248,4502
"14527","MMS","2007-08-28",2007,38.1696,-76.124,7.8,7.06650400161743,0.393051941779351,5108
"14528","MMS","2007-09-12",2007,38.8118,-76.4849,3.4,6.11378479003906,1.05552364258627,7776
"14601","UPB","2007-09-12",2007,39.0233,-76.3469,14.9,15.9703140258789,1.03107036589396,8539
"14602","UPB","2007-09-11",2007,39.0279,-76.375,16.6,13.1399621963501,0.695962185982234,8536
"14603","UPB","2007-09-12",2007,39.0325,-76.3546,13.3,14.7564640045166,1.75939633496264,8538
"14605","UPB","2007-09-20",2007,39.055,-76.3572,9.8,11.1313447952271,0.298396724893476,8620
"14606","UPB","2007-09-20",2007,39.0625,-76.3684,7.6,10.0062875747681,0.756345054913987,8619
"14607","UPB","2007-09-20",2007,39.0835,-76.3517,6.7,8.34862899780273,0.691108201209636,8703
"14608","UPB","2007-09-20",2007,39.107,-76.3597,6.1,6.64218139648438,1.44214332457029,8701
"14609","UPB","2007-09-20",2007,39.1258,-76.3358,7,9.68514060974121,0.26029988104235,8786
"14611","UPB","2007-09-10",2007,39.1899,-76.3482,5.2,3.23807954788208,1.0503348254173,8864
"14612","UPB","2007-09-10",2007,39.191,-76.3798,5,4.86285161972046,0.475904249281808,8862
"14613","UPB","2007-09-10",2007,39.1954,-76.3497,5.2,3.23807954788208,1.50505328601655,8864
"14614","UPB","2007-09-10",2007,39.245,-76.1902,0.9,4.18576574325562,3.47326143546356,9122
"14615","UPB","2007-09-10",2007,39.2604,-76.3154,4.6,4.22412252426147,0.756718519411553,9030
"14616","UPB","2007-09-10",2007,39.2672,-76.282,3.1,5.06478881835938,1.46978107824827,9032
"14617","UPB","2007-09-20",2007,39.2748,-76.3586,3.2,3.31820511817932,1.45209624401992,9026
"14618","UPB","2007-09-16",2007,39.2911,-76.2303,8,6.65487384796143,1.21698734848795,9119
"14619","UPB","2007-09-16",2007,39.3099,-76.2248,6.5,8.11464786529541,1.61831442042045,9202
"14620","UPB","2007-09-16",2007,39.3198,-76.2578,3.2,4.31030750274658,2.40898034089991,9198
"14621","UPB","2007-09-16",2007,39.3534,-76.2134,3,2.5,1.70270921725981,9283
"14622","UPB","2007-09-16",2007,39.3628,-76.192,2.1,4.01386165618896,0.387512981929802,9284
"14623","UPB","2007-09-21",2007,39.4153,-76.0337,5.5,6.07041931152344,0.823162203052203,9627
"14624","UPB","2007-09-16",2007,39.4247,-76.1061,2.6,2.5,0.51809042081466,9537
"14625","UPB","2007-09-21",2007,39.5214,-76.0195,0.9,2.5,0.295694632084009,10205
"14626","UPB","2007-09-10",2007,39.2247,-76.329,5.1,4.37868785858154,0.515491052190239,8947
"14628","UPB","2007-09-20",2007,39.1096,-76.2957,8.7,8.88984870910645,0.307352946081463,8791
"14J01","JAM","2007-07-30",2007,36.9816,-76.3221,17.7,8.23434829711914,0.687613782370517,728
"14J02","JAM","2007-07-30",2007,36.9632,-76.3423,15.2,7.91550540924072,1.30670811236121,644
"14J04","JAM","2007-07-30",2007,36.9672,-76.389,4.3,4.30000019073486,0.674798605118381,640
"14J05","JAM","2007-07-30",2007,36.9357,-76.3935,8.5,7.12009477615356,0.286145244866269,558
"14J06","JAM","2007-08-16",2007,36.8834,-76.4851,1,3,1.93750851877199,388
"14J07","JAM","2007-08-16",2007,36.8829,-76.4874,1,3,2.09425703880745,388
"14J08","JAM","2007-08-16",2007,36.9151,-76.4765,1.5,3,1.85788524721751,388
"14J09","JAM","2007-08-16",2007,36.9328,-76.4658,3.5,4,0.460823247905663,470
"14J10","JAM","2007-08-16",2007,36.9434,-76.4524,3.5,4,1.21521867436049,470
"14J12","JAM","2007-08-16",2007,37.0269,-76.4792,3,3.48632907867432,0.790068355691934,631
"14J13","JAM","2007-08-16",2007,37.0313,-76.5043,5,2.5,0.440544858507262,629
"14J14","JAM","2007-08-16",2007,37.0336,-76.5278,13,2.97847437858582,0.893273021603045,628
"14J16","JAM","2007-08-16",2007,37.0709,-76.5422,3,2.5,0.757099150932513,709
"14J17","JAM","2007-08-16",2007,37.0468,-76.625,3.5,3,1.29121288922425,538
"14J18","JAM","2007-08-16",2007,37.0617,-76.5948,6.5,4.02545690536499,1.37143437126944,622
"14J19","JAM","2007-08-22",2007,37.1667,-76.658,1.5,2.5,0.733778537500515,865
"14J20","JAM","2007-08-22",2007,37.1977,-76.6864,0.7,4.71611356735229,0.524193025478976,946
"14J21","JAM","2007-08-22",2007,37.2417,-76.7131,0.7,3,3.02388781083033,1029
"14J22","JAM","2007-08-22",2007,37.2204,-76.8114,8,5,0.98317907137206,771
"14J23","JAM","2007-08-22",2007,37.2414,-76.8246,1.5,2.5,0.698918860441562,854
"14J24","JAM","2007-08-22",2007,37.2057,-76.895,1.5,3,0.905856435632687,600
"14J26","JAM","2007-08-22",2007,37.2009,-76.6828,6,4.71611356735229,0.531275629800965,946
"14J27","JAM","2007-08-22",2007,37.1806,-76.65,4.5,3.5,0.71323682391117,949
"14J28","JAM","2007-08-16",2007,36.9312,-76.4288,4.5,4.5,1.38407898706214,472
"14M01","VBY","2007-07-16",2007,36.9773,-76.2236,6.4,6.19632387161255,1.46399082164665,818
"14M02","VBY","2007-07-16",2007,36.9856,-76.0072,15.5,14.292332649231,1.3221544158571,1245
"14M03","VBY","2007-07-16",2007,37.0664,-76.1735,8.2,7.15760469436646,0.213933506543992,1321
"14M04","VBY","2007-07-16",2007,37.1118,-76.0319,7.3,6.4430685043335,0.895515859353012,1830
"14M05","VBY","2007-07-16",2007,37.1293,-76.1058,7.6,6.59469604492188,0.753648411536132,1827
"14M06","VBY","2007-07-16",2007,37.2329,-76.1435,11,10.6508092880249,0.375213028596078,2073
"14M07","VBY","2007-07-16",2007,37.2406,-76.103,14.6,12.1643762588501,1.96891558970838,2076
"14M08","VBY","2007-07-18",2007,37.2606,-76.3011,5.5,7.30853843688965,1.1447668737716,2061
"14M10","VBY","2007-08-29",2007,37.3039,-76.0324,3.5,5,1.97841650605796,2247
"14M11","VBY","2007-09-14",2007,37.3838,-76.3429,3.6,4.73294830322266,4.14502297332866,2223
"14M12","VBY","2007-07-16",2007,37.3846,-76.0059,7,4.74610280990601,1.66884972505454,2416
"14M13","VBY","2007-07-18",2007,37.4244,-76.2204,7,5.62992477416992,1.55885753181715,2483
"14M14","VBY","2007-07-18",2007,37.4905,-76.2404,7,5.62097024917603,1.2841568071609,2565
"14M15","VBY","2007-07-16",2007,37.5355,-76.1974,9.5,9.50649738311768,1.68718293101377,2736
"14M16","VBY","2007-07-17",2007,37.5783,-75.9465,2.4,5.51817941665649,1.27084341708737,2838
"14M17","VBY","2007-08-29",2007,37.6105,-75.8893,2.5,5.48492908477783,4.81623508199859,2923
"14M18","VBY","2007-08-29",2007,37.7054,-75.8863,3,5,1.36062154657113,3178
"14M19","VBY","2007-07-17",2007,37.7445,-75.8463,5.8,6.49126815795898,1.45089620802096,3263
"14M20","VBY","2007-07-17",2007,37.7558,-75.9954,13.4,8,0.423257580758402,3342
"14M21","VBY","2007-07-17",2007,37.7615,-75.9538,6.1,5.3170485496521,0.469412459867881,3344
"14M22","VBY","2007-07-17",2007,37.7631,-76.2886,3.7,2.59999990463257,0.464575982049469,3485
"14M23","VBY","2007-08-29",2007,37.7851,-75.7043,0.7,2.5,6.62777018965277,3519
"14M26","VBY","2007-08-29",2007,37.6143,-75.9187,0.7,5.48492908477783,2.20507664425984,2923
"14M27","VBY","2007-07-16",2007,37.6094,-75.9916,9.1,7.60362529754639,1.34879946831345,2920
"14M28","VBY","2007-07-16",2007,36.9873,-76.0723,8.8,7.09763717651367,1.46292702558077,1075
"14R02","RAP","2007-07-18",2007,37.6163,-76.4223,9.5,9,0.617233216957147,2886
"14R03","RAP","2007-07-18",2007,37.6225,-76.4523,8.2,7.09999990463257,0.0777464375436834,2884
"14R04","RAP","2007-08-23",2007,37.6448,-76.4393,6,5,0.173722065355522,2969
"14R05","RAP","2007-08-23",2007,37.6489,-76.4946,1,4.30000019073486,0.26991789389633,2965
"14R06","RAP","2007-08-23",2007,37.663,-76.4694,1,4.23149967193604,1.85423069043822,2967
"14R08","RAP","2007-08-23",2007,37.6922,-76.4748,8,6.17421340942383,5.04601378488391,2966
"14R09","RAP","2007-08-23",2007,37.7487,-76.4971,1.5,4.850754737854,6.70852331026079,3213
"14R10","RAP","2007-07-18",2007,37.6526,-76.5393,11.3,8,0.585988791487532,2962
"14R11","RAP","2007-07-18",2007,37.6602,-76.559,7.9,5.04854106903076,1.2019177243936,3044
"14R12","RAP","2007-08-23",2007,37.7318,-76.5905,7.5,5.07790517807007,0.758542290270015,3378
"14R13","RAP","2007-08-23",2007,37.7422,-76.5988,8,8,0.548679182665517,3462
"14R14","RAP","2007-08-23",2007,37.7687,-76.5949,1,2.5,0.590793552461815,3630
"14R15","RAP","2007-07-18",2007,37.7899,-76.6713,9.1,5,0.332342106296522,3794
"14R16","RAP","2007-08-23",2007,37.7969,-76.7198,2.5,3,0.615426032580579,3876
"14R17","RAP","2007-08-23",2007,37.8306,-76.7419,3.5,4.95794153213501,0.819546937038179,4127
"14R18","RAP","2007-08-23",2007,37.8616,-76.748,2.3,3,0.783796723277083,4295
"14R19","RAP","2007-08-23",2007,37.8733,-76.7747,5,3,0.533659723900132,4377
"14R20","RAP","2007-09-12",2007,37.956,-76.8603,3,2.5,0.607293794917459,4962
"14R21","RAP","2007-09-12",2007,37.978,-76.8129,1.2,2.5,4.31649718186453,4962
"14R22","RAP","2007-09-12",2007,38.0189,-76.9162,1.5,2.5,8.28858255106859,4962
"14R26","RAP","2007-09-12",2007,37.982,-76.9047,2,2.5,4.81135889758358,4962
"14R27","RAP","2007-08-23",2007,37.6919,-76.4886,0.7,5,4.08878393578828,3130
"14R28","RAP","2007-08-23",2007,37.6286,-76.5485,1.5,4.7011284828186,1.03668220762419,2878
"14Y01","YRK","2007-07-18",2007,37.231,-76.4502,17.4,8.89999961853027,0.841875936547581,1799
"14Y02","YRK","2007-08-15",2007,37.2263,-76.4945,1.9,9,0.880806186148505,1713
"14Y04","YRK","2007-07-19",2007,37.2771,-76.5529,13.4,5,0.902319735254553,1875
"14Y06","YRK","2007-08-15",2007,37.3083,-76.5913,8,3.5,0.829019108676817,1956
"14Y07","YRK","2007-08-15",2007,37.3085,-76.6069,4.2,3.5,0.937134672877734,1871
"14Y08","YRK","2007-08-15",2007,37.3596,-76.6527,2.2,4,0.617973436447666,2035
"14Y09","YRK","2007-08-15",2007,37.3705,-76.6332,2.5,4,0.543579648708789,2120
"14Y10","YRK","2007-08-15",2007,37.3674,-76.6521,3,5,1.2959232776169,2119
"14Y11","YRK","2007-08-15",2007,37.3988,-76.6759,4.2,3.5,1.37352059177524,2201
"14Y12","YRK","2007-08-15",2007,37.4284,-76.719,2.5,3.29999995231628,1.08122157201509,2199
"14Y13","YRK","2007-08-15",2007,37.4301,-76.7153,2.5,3.29999995231628,1.22910893119149,2199
"14Y14","YRK","2007-08-15",2007,37.4552,-76.7266,2,3,0.75343221185488,2282
"14Y15","YRK","2007-08-15",2007,37.455,-76.7344,7.5,3,0.898628591961796,2282
"14Y16","YRK","2007-08-15",2007,37.4778,-76.7609,1.2,3,4.3446453196142,2282
"14Y17","YRK","2007-08-15",2007,37.5001,-76.764,1.5,3,6.5368332913258,2282
"14Y18","YRK","2007-09-05",2007,37.5186,-76.7979,3.5,3,9.91868261697195,2282
"14Y28","YRK","2007-08-15",2007,37.4415,-76.7344,3,3,0.951427513117461,2282
"14Y29","YRK","2007-08-15",2007,37.3708,-76.6391,11,4,0.903880047430268,2120
"15101","PMR","2008-09-03",2008,37.9616,-76.3449,4.1,3.97990131378174,0.16207331400554,4493
"15102","PMR","2008-09-03",2008,37.9813,-76.3935,8.4,5.97376394271851,1.01495743438442,4573
"15103","PMR","2008-09-03",2008,38.0203,-76.4412,5.2,5.12619638442993,0.531490419169343,4822
"15104","PMR","2008-09-03",2008,38.0438,-76.5016,3.1,8.19999980926514,1.14723542632224,4986
"15105","PMR","2008-09-03",2008,38.0456,-76.452,11.6,11.2623653411865,0.236448136000813,4906
